StreetAddress,CityZip,State
9 Magdeline Point,Medusa_12120,NY
0158 Reinke Park,Dormansville_12055,NY
525 Buhler Point,Coeymans Hollow_12046,NY
2 Coolidge Court,Albany_12205,NY
78 Bluejay Junction,Albany_12247,NY
50 Hollow Ridge Street,Albany_12205,NY
10 Portage Lane,Albany_12260,NY
573 Barnett Road,Dormansville_12055,NY
9139 Mariners Cove Plaza,Albany_12227,NY
6279 Derek Trail,Watervliet_12189,NY
5 Lerdahl Parkway,Albany_12207,NY
22009 Lighthouse Bay Alley,Voorheesville_12186,NY
20443 Portage Avenue,Watervliet_12189,NY
812 Thierer Place,Guilderland_12084,NY
71310 Emmet Park,Coeymans_12045,NY
78 Bluestem Drive,Albany_12209,NY
592 La Follette Junction,Altamont_12009,NY
18 Gina Road,Loudonville_12211,NY
2 Continental Way,Newtonville_12128,NY
68585 Anhalt Point,Albany_12247,NY
541 Manufacturers Place,Selkirk_12158,NY
532 Autumn Leaf Drive,Guilderland Center_12085,NY
6603 Almo Road,Albany_12226,NY
16 Scofield Crossing,Albany_12223,NY
79 West Road,Berne_12023,NY
1 Sachs Court,Glenmont_12077,NY
6658 Havey Road,Latham_12128,NY
48 Sunfield Drive,Medusa_12120,NY
28807 Fairfield Alley,Albany_12210,NY
46225 Spenser Point,Loudonville_12211,NY
42 Claremont Junction,Albany_12212,NY
297 Muir Drive,Albany_12226,NY
25 Red Cloud Street,Voorheesville_12186,NY
202 Hazelcrest Alley,Slingerlands_12159,NY
40 Arapahoe Crossing,Latham_12128,NY
627 Graedel Center,Selkirk_12158,NY
06522 Londonderry Hill,Newtonville_12110,NY
4204 Dakota Plaza,Menands_12204,NY
024 Menomonie Court,Albany_12207,NY
74 Crowley Lane,Albany_12209,NY
54884 Troy Place,Guilderland_12084,NY
94755 Haas Alley,Newtonville_12128,NY
7643 Charing Cross Parkway,Albany_12203,NY
17318 Stoughton Circle,Rensselaerville_12147,NY
17755 Forest Run Road,Latham_12128,NY
2991 Sugar Avenue,Altamont_12009,NY
5 Chive Street,Rensselaerville_12147,NY
89734 Randy Court,Albany_12209,NY
85074 Bunker Hill Street,Knox_12107,NY
5 Spenser Street,Feura Bush_12067,NY
42 Mifflin Terrace,Berne_12023,NY
86482 Sheridan Hill,Albany_12205,NY
92 Pine View Street,Albany_12208,NY
86010 Loftsgordon Alley,Albany_12223,NY
6450 Tomscot Lane,Mckownville_12203,NY
670 Superior Street,Albany_12206,NY
8 Claremont Avenue,Ravena_12143,NY
10089 Schlimgen Terrace,Menands_12204,NY
9188 Stang Alley,Albany_12227,NY
671 Melvin Plaza,Watervliet_12189,NY
42 Bartillon Street,Voorheesville_12186,NY
880 Roxbury Drive,Voorheesville_12186,NY
55 Spaight Junction,Voorheesville_12186,NY
914 Cody Street,Delmar_12054,NY
84388 Tennyson Circle,Albany_12207,NY
058 Sunbrook Court,Watervliet_12189,NY
94484 Monica Lane,Rensselaerville_12147,NY
9000 Swallow Avenue,Albany_12224,NY
698 Mayfield Plaza,Albany_12210,NY
9714 Butterfield Trail,Alcove_12007,NY
18454 Moland Junction,Albany_12247,NY
721 Hintze Point,Alcove_12007,NY
5 Hauk Park,Roessleville_12205,NY
100 Manitowish Park,Albany_12207,NY
65357 Continental Terrace,Albany_12225,NY
8 Reinke Junction,Albany_12225,NY
6102 Pankratz Point,Coeymans_12045,NY
39387 Carpenter Trail,Cohoes_12047,NY
27894 Katie Place,Alcove_12007,NY
0602 Badeau Place,Albany_12225,NY
39456 Starling Court,Alcove_12007,NY
66 Namekagon Park,Altamont_12009,NY
2 Vernon Alley,Watervliet_12189,NY
28876 Mcguire Drive,Albany_12202,NY
170 Anhalt Street,East Berne_12059,NY
75876 Toban Circle,Albany_12204,NY
3 Blackbird Place,Watervliet_12189,NY
4 Havey Road,Watervliet_12189,NY
616 Tony Plaza,Albany_12220,NY
35 Hanover Street,Coeymans Hollow_12046,NY
484 Thompson Circle,Newtonville_12110,NY
51315 Ohio Center,Albany_12203,NY
03 Erie Hill,Green Island_12183,NY
062 Walton Parkway,Alcove_12007,NY
33 Debs Way,South Bethlehem_12161,NY
7 Fair Oaks Drive,Troy_12183,NY
10 Little Fleur Way,Albany_12206,NY
1 Main Lane,Albany_12224,NY
09 Harbort Avenue,Latham_12110,NY
39 Dahle Court,Siena_12211,NY
4 Fairview Junction,Latham_12128,NY
645 Oak Park,Albany_12223,NY
00 Springview Way,Guilderland_12084,NY
114 Westerfield Pass,Rensselaerville_12147,NY
36004 Eastwood Avenue,Delmar_12054,NY
624 North Circle,Guilderland Center_12085,NY
4825 Pawling Road,Berne_12023,NY
090 Westridge Trail,Preston Hollow_12469,NY
677 Fuller Street,Albany_12210,NY
010 Spaight Parkway,Feura Bush_12067,NY
7137 Oak Court,Albany_12224,NY
97174 Shoshone Trail,Albany_12220,NY
42 Bobwhite Pass,Selkirk_12158,NY
8646 Sheridan Drive,Medusa_12120,NY
72225 Vera Crossing,Albany_12212,NY
594 Jenifer Drive,Latham_12110,NY
756 Memorial Plaza,Albany_12207,NY
51642 Tomscot Place,Albany_12220,NY
02397 Armistice Parkway,Clarksville_12041,NY
78995 Reindahl Center,Roessleville_12205,NY
39967 Mcbride Terrace,Albany_12209,NY
5 Sommers Terrace,Selkirk_12158,NY
636 Scofield Park,Albany_12224,NY
56 Spenser Alley,Albany_12211,NY
66 Huxley Way,Albany_12208,NY
0143 Luster Pass,Menands_12204,NY
84 Valley Edge Place,Berne_12023,NY
9 Harper Way,Albany_12227,NY
82 Sloan Alley,Mckownville_12203,NY
9 Elmside Avenue,Alcove_12007,NY
784 Warbler Alley,Albany_12226,NY
57 Grayhawk Alley,Albany_12220,NY
51 Golf View Junction,Feura Bush_12067,NY
0 Vahlen Parkway,Newtonville_12128,NY
248 Clarendon Lane,Delmar_12054,NY
08 Oak Valley Way,South Bethlehem_12161,NY
9192 Mendota Pass,Loudonville_12211,NY
30 Independence Center,Albany_12247,NY
8 Packers Plaza,Altamont_12009,NY
1170 Southridge Trail,Albany_12204,NY
6993 Maryland Lane,South Bethlehem_12161,NY
179 Reinke Trail,Albany_12210,NY
4882 Westend Drive,Albany_12205,NY
489 Birchwood Park,Latham_12110,NY
39005 Pine View Plaza,Albany_12223,NY
282 Helena Way,Berne_12023,NY
99 Almo Junction,Clarksville_12041,NY
736 Shasta Road,Albany_12227,NY
71864 Sage Hill,Menands_12204,NY
379 Clove Way,Watervliet_12189,NY
42795 Golf Street,Troy_12183,NY
6 Paget Center,Guilderland Center_12085,NY
519 Pawling Center,South Bethlehem_12161,NY
1 Carpenter Avenue,South Bethlehem_12161,NY
56064 Blackbird Alley,Colonie_12205,NY
414 Harbort Crossing,Knox_12107,NY
8616 Scott Circle,Alcove_12007,NY
2 Fuller Terrace,Berne_12023,NY
74 Nevada Place,Newtonville_12110,NY
36 Jenifer Park,Glenmont_12077,NY
875 Mandrake Crossing,Albany_12223,NY
5 Lindbergh Hill,Watervliet_12189,NY
21957 Washington Center,Rensselaerville_12147,NY
023 Talmadge Way,Albany_12220,NY
74574 Grover Street,Altamont_12009,NY
5843 Gale Drive,Berne_12023,NY
9738 Redwing Park,Newtonville_12110,NY
198 Namekagon Court,Troy_12183,NY
07 Loeprich Circle,Watervliet_12189,NY
7 Manley Place,Knox_12107,NY
671 Bunting Drive,Medusa_12120,NY
969 Merry Road,Albany_12203,NY
4969 Montana Alley,South Bethlehem_12161,NY
779 Briar Crest Alley,Albany_12211,NY
91313 Bartillon Center,Albany_12226,NY
117 School Lane,Troy_12183,NY
57699 North Parkway,Watervliet_12189,NY
49444 Kinsman Road,Preston Hollow_12469,NY
1 School Trail,Latham_12128,NY
7 Morrow Drive,Albany_12260,NY
7161 Kim Avenue,Altamont_12009,NY
866 Cordelia Hill,Berne_12023,NY
5 Ilene Lane,Voorheesville_12186,NY
5 Debs Center,Albany_12203,NY
5302 Basil Lane,Alcove_12007,NY
14 Kennedy Center,Knox_12107,NY
993 3rd Place,Albany_12220,NY
9079 Maple Pass,Delmar_12054,NY
13379 Eagle Crest Place,Delmar_12054,NY
7351 Luster Crossing,Albany_12225,NY
8912 Trailsway Court,Voorheesville_12186,NY
4 Esch Terrace,Coeymans_12045,NY
9810 Donald Hill,Knox_12107,NY
1328 Becker Crossing,Albany_12206,NY
4077 American Hill,Alcove_12007,NY
2 Buena Vista Avenue,East Berne_12059,NY
059 Carey Parkway,Menands_12204,NY
290 Chive Avenue,Feura Bush_12067,NY
0735 Dunning Place,Latham_12110,NY
18441 Arkansas Parkway,Newtonville_12128,NY
3 Hoepker Parkway,Albany_12208,NY
948 Schurz Circle,Albany_12206,NY
708 Dixon Place,Latham_12110,NY
11395 Debs Point,Albany_12210,NY
443 Vermont Terrace,Coeymans_12045,NY
4 Commercial Way,Coeymans Hollow_12046,NY
7 Center Drive,Colonie_12205,NY
93 Village Circle,Albany_12201,NY
8 Red Cloud Junction,Delmar_12054,NY
306 Manley Hill,Albany_12226,NY
0275 Welch Crossing,Knox_12107,NY
7 Express Pass,Colonie_12205,NY
9 David Crossing,Albany_12223,NY
11303 Cody Lane,Menands_12204,NY
38 North Road,Glenmont_12077,NY
2884 Harper Crossing,Albany_12226,NY
6 Northridge Court,South Bethlehem_12161,NY
0660 Express Road,Albany_12210,NY
01551 Beilfuss Point,Newtonville_12110,NY
5708 Bowman Road,Albany_12209,NY
27005 Di Loreto Hill,Albany_12226,NY
1040 Mallory Avenue,Newtonville_12110,NY
8 Hazelcrest Center,Albany_12260,NY
18593 Bowman Point,Cohoes_12047,NY
5 Bluejay Terrace,Medusa_12120,NY
8 Mcguire Hill,Glenmont_12077,NY
03137 Banding Point,Roessleville_12205,NY
26059 Esker Center,Loudonville_12211,NY
741 Cody Hill,Ravena_12143,NY
20 Forster Court,Watervliet_12189,NY
02 Delaware Pass,Albany_12201,NY
107 Service Pass,Albany_12204,NY
6424 Morningstar Drive,Albany_12203,NY
51 Sauthoff Circle,Coeymans_12045,NY
5792 Anhalt Lane,Newtonville_12110,NY
3882 Melody Avenue,Green Island_12183,NY
07 Hazelcrest Circle,Albany_12223,NY
113 Garrison Road,Newtonville_12128,NY
5703 Lake View Street,Newtonville_12110,NY
3 Macpherson Junction,Watervliet_12189,NY
5 Elgar Center,Watervliet_12189,NY
9 7th Way,Mckownville_12203,NY
1 Dahle Avenue,Mckownville_12203,NY
4914 Burning Wood Plaza,Medusa_12120,NY
8 New Castle Hill,Albany_12209,NY
7367 Melrose Plaza,Rensselaerville_12147,NY
66 Manley Place,Dormansville_12055,NY
82 Dixon Plaza,Ravena_12143,NY
46114 Mayer Hill,Alcove_12007,NY
7 Holmberg Circle,Altamont_12009,NY
1515 Hoard Park,Selkirk_12158,NY
919 Corben Drive,Albany_12210,NY
78955 Ilene Drive,East Berne_12059,NY
26314 Carey Street,South Bethlehem_12161,NY
5 Clove Lane,Albany_12209,NY
22785 Quincy Road,Knox_12107,NY
238 Ilene Trail,Colonie_12205,NY
373 Loftsgordon Junction,Albany_12212,NY
16 Rockefeller Parkway,Alcove_12007,NY
924 Loftsgordon Road,Rensselaerville_12147,NY
83993 Memorial Road,Albany_12220,NY
8 Bowman Place,Selkirk_12158,NY
9033 Mesta Way,Menands_12204,NY
10297 3rd Terrace,Guilderland Center_12085,NY
4274 Westerfield Terrace,Knox_12107,NY
97039 Parkside Junction,Guilderland_12084,NY
63269 Shopko Hill,Green Island_12183,NY
685 Vermont Point,Albany_12226,NY
0 Memorial Court,Knox_12107,NY
5 Steensland Crossing,Albany_12211,NY
54 Grim Place,Troy_12183,NY
62132 Meadow Ridge Avenue,Guilderland Center_12085,NY
70 Bobwhite Center,Altamont_12009,NY
397 Amoth Lane,Selkirk_12158,NY
9281 Utah Drive,Cohoes_12047,NY
890 Victoria Trail,South Bethlehem_12161,NY
092 Holmberg Trail,Troy_12183,NY
00 Sheridan Point,Albany_12205,NY
8 Mosinee Terrace,Albany_12211,NY
187 Marcy Lane,Albany_12211,NY
1066 Sundown Street,Newtonville_12110,NY
973 Judy Way,Latham_12110,NY
44 Red Cloud Parkway,Knox_12107,NY
3 Gale Street,Siena_12211,NY
03 Loftsgordon Parkway,Albany_12203,NY
98 East Junction,Voorheesville_12186,NY
2147 Mariners Cove Parkway,Albany_12223,NY
99077 Bartelt Avenue,Mckownville_12203,NY
10303 Messerschmidt Avenue,Slingerlands_12159,NY
7901 Sommers Road,Albany_12210,NY
87 Monument Hill,Latham_12128,NY
4 Heath Junction,Albany_12223,NY
2 Meadow Ridge Pass,South Bethlehem_12161,NY
743 Village Green Center,South Bethlehem_12161,NY
1 Ryan Hill,Selkirk_12158,NY
54662 Aberg Way,Altamont_12009,NY
618 Thackeray Way,Alcove_12007,NY
661 Riverside Junction,Albany_12223,NY
5 Redwing Street,Rensselaerville_12147,NY
126 Quincy Street,Albany_12204,NY
6 Oneill Center,Alcove_12007,NY
32550 Judy Street,Voorheesville_12186,NY
24 8th Place,Albany_12207,NY
91414 Cambridge Trail,Albany_12220,NY
150 Rutledge Place,Troy_12183,NY
1988 Evergreen Alley,Green Island_12183,NY
5918 Springview Court,Albany_12208,NY
97073 Lerdahl Street,Newtonville_12128,NY
4507 Division Circle,Loudonville_12211,NY
67397 Bay Plaza,Feura Bush_12067,NY
82 Steensland Street,Albany_12226,NY
7368 Alpine Trail,Colonie_12205,NY
4 Tennessee Way,Cohoes_12047,NY
9797 Kipling Alley,Albany_12212,NY
100 Sunnyside Alley,Medusa_12120,NY
7 Hallows Center,Albany_12208,NY
06230 Jenna Pass,Albany_12223,NY
2 Canary Circle,Guilderland Center_12085,NY
73 Riverside Road,Albany_12208,NY
6 Delladonna Avenue,Albany_12227,NY
567 Bowman Lane,Albany_12223,NY
20 Scoville Alley,Voorheesville_12186,NY
8819 Shopko Place,Mckownville_12203,NY
312 Loomis Street,Delmar_12054,NY
180 Northport Parkway,Glenmont_12077,NY
9981 Algoma Crossing,Rensselaerville_12147,NY
283 Mosinee Lane,Roessleville_12205,NY
7 New Castle Drive,Albany_12205,NY
47 Mariners Cove Trail,Albany_12203,NY
1999 Jackson Circle,Albany_12204,NY
80 Basil Street,Albany_12212,NY
85 Johnson Parkway,Albany_12203,NY
257 Bayside Place,Altamont_12009,NY
7747 Fisk Park,Albany_12205,NY
9 Kim Hill,Glenmont_12077,NY
8 Crownhardt Parkway,Slingerlands_12159,NY
981 Eastwood Way,Altamont_12009,NY
9918 Vernon Plaza,Albany_12206,NY
926 American Plaza,Medusa_12120,NY
7914 Fairview Way,Ravena_12143,NY
5815 Loeprich Terrace,Albany_12208,NY
21 Hintze Drive,Albany_12223,NY
94744 Kropf Trail,South Bethlehem_12161,NY
466 Goodland Hill,Berne_12023,NY
21 Monument Way,Altamont_12009,NY
805 High Crossing Road,Albany_12260,NY
21283 Pond Avenue,Albany_12260,NY
176 Manitowish Point,Albany_12227,NY
57448 Havey Alley,East Berne_12059,NY
75 Wayridge Lane,Rensselaerville_12147,NY
23 South Center,Latham_12128,NY
36506 Waywood Plaza,East Berne_12059,NY
429 Loftsgordon Park,Alcove_12007,NY
74902 Surrey Park,Altamont_12009,NY
353 Nancy Alley,Siena_12211,NY
22 Kingsford Drive,Albany_12201,NY
736 Lighthouse Bay Lane,Glenmont_12077,NY
98 Redwing Drive,Alcove_12007,NY
2574 Arizona Court,Albany_12224,NY
23015 Elmside Pass,South Bethlehem_12161,NY
57441 Dahle Terrace,Feura Bush_12067,NY
2 Elmside Junction,Albany_12201,NY
14207 Lawn Hill,Voorheesville_12186,NY
88 Weeping Birch Pass,Albany_12212,NY
92451 Porter Trail,Voorheesville_12186,NY
87189 Fieldstone Crossing,Knox_12107,NY
1391 School Parkway,Menands_12204,NY
3 Mitchell Avenue,Knox_12107,NY
992 Vermont Place,Albany_12220,NY
3 Corscot Avenue,Albany_12220,NY
19037 Independence Way,Preston Hollow_12469,NY
26831 Tony Crossing,Knox_12107,NY
32739 Anniversary Park,Albany_12211,NY
45163 Heath Terrace,Delmar_12054,NY
2 Dovetail Street,Albany_12224,NY
28 Dorton Trail,Albany_12202,NY
704 Northfield Lane,Albany_12206,NY
7 Troy Street,Delmar_12054,NY
169 Elmside Crossing,Rensselaerville_12147,NY
3687 Macpherson Junction,Newtonville_12128,NY
41645 Charing Cross Terrace,Voorheesville_12186,NY
5029 Mcbride Drive,Menands_12204,NY
1 Stuart Hill,Latham_12128,NY
402 Express Avenue,Albany_12225,NY
4301 Forster Lane,Albany_12201,NY
8351 Oak Hill,Newtonville_12110,NY
5 Columbus Trail,Ravena_12143,NY
4 Maryland Point,Latham_12128,NY
045 Forest Run Street,Albany_12205,NY
781 Hanover Place,Watervliet_12189,NY
551 Moland Crossing,Albany_12224,NY
1260 Mcbride Way,Loudonville_12211,NY
97 Superior Way,Rensselaerville_12147,NY
443 Upham Circle,Albany_12223,NY
882 Melvin Terrace,Clarksville_12041,NY
4 Jana Junction,Rensselaerville_12147,NY
17 Moland Terrace,Feura Bush_12067,NY
57935 Redwing Junction,Loudonville_12211,NY
31 Arapahoe Parkway,Albany_12223,NY
3398 Ohio Terrace,Glenmont_12077,NY
31 Sheridan Center,Loudonville_12211,NY
13 Gulseth Crossing,Troy_12183,NY
80 Jenna Circle,Albany_12212,NY
30064 Upham Lane,South Bethlehem_12161,NY
62 Cambridge Hill,Preston Hollow_12469,NY
8613 Kensington Avenue,Albany_12212,NY
7541 Hovde Lane,Guilderland Center_12085,NY
483 Hanover Trail,Albany_12225,NY
73444 Dawn Lane,Troy_12183,NY
238 Golf Point,Guilderland_12084,NY
7032 Upham Crossing,East Berne_12059,NY
2926 Bunting Junction,Delmar_12054,NY
2 Colorado Drive,Ravena_12143,NY
6 Hanover Junction,Feura Bush_12067,NY
826 Merchant Street,Green Island_12183,NY
819 Doe Crossing Circle,Medusa_12120,NY
5658 Hollow Ridge Crossing,Feura Bush_12067,NY
00936 Starling Place,Albany_12227,NY
6072 Myrtle Circle,Albany_12210,NY
413 International Park,Albany_12247,NY
3868 Linden Place,East Berne_12059,NY
83266 American Lane,Medusa_12120,NY
1336 Gerald Avenue,Albany_12223,NY
72954 Michigan Trail,Albany_12204,NY
6 Mcguire Road,Green Island_12183,NY
3077 Holmberg Parkway,East Berne_12059,NY
0679 American Center,Albany_12220,NY
80 Kings Lane,Altamont_12009,NY
64288 Becker Court,Cohoes_12047,NY
84313 Prentice Parkway,Troy_12183,NY
7010 Clyde Gallagher Hill,Colonie_12205,NY
7596 Granby Street,Albany_12206,NY
6 Johnson Hill,Siena_12211,NY
7943 Northwestern Junction,Latham_12128,NY
7 Ruskin Place,Ravena_12143,NY
265 Rusk Pass,Newtonville_12110,NY
52 Vahlen Point,Albany_12202,NY
3630 Stephen Crossing,Mckownville_12203,NY
57 Shoshone Terrace,Guilderland Center_12085,NY
1760 Maryland Place,Voorheesville_12186,NY
985 Petterle Trail,Albany_12227,NY
419 West Street,Coeymans_12045,NY
76 School Center,Green Island_12183,NY
9710 Fulton Street,Albany_12201,NY
03 Roth Way,Coeymans_12045,NY
34 Sherman Center,Guilderland_12084,NY
6 Paget Drive,Newtonville_12128,NY
6 La Follette Plaza,Albany_12226,NY
9782 Aberg Plaza,Menands_12204,NY
4275 Holmberg Road,Albany_12247,NY
20065 Troy Crossing,Cohoes_12047,NY
167 Ronald Regan Place,Albany_12212,NY
926 Tennyson Plaza,Colonie_12205,NY
8 Thierer Drive,Ravena_12143,NY
0 Mosinee Circle,Loudonville_12211,NY
76 Colorado Circle,Albany_12211,NY
56 Division Lane,Guilderland Center_12085,NY
9 Roth Crossing,Slingerlands_12159,NY
6 Ridge Oak Road,Cohoes_12047,NY
5 Mccormick Hill,Albany_12260,NY
1497 Porter Road,Coeymans Hollow_12046,NY
66807 Manley Junction,Guilderland_12084,NY
6098 Eastwood Lane,Voorheesville_12186,NY
99425 Sutherland Place,Dormansville_12055,NY
617 Nobel Road,Latham_12128,NY
4368 Canary Court,Loudonville_12211,NY
32 Fordem Avenue,Medusa_12120,NY
1 Tony Parkway,Voorheesville_12186,NY
243 Fairfield Street,Clarksville_12041,NY
507 Old Gate Street,Albany_12227,NY
4328 Cordelia Court,Clarksville_12041,NY
54 Messerschmidt Lane,Cohoes_12047,NY
1 Corry Place,Clarksville_12041,NY
538 Sachs Court,Coeymans Hollow_12046,NY
624 Autumn Leaf Parkway,Newtonville_12128,NY
62193 Lakeland Crossing,Dormansville_12055,NY
1 Maple Wood Point,Menands_12204,NY
7016 Bluestem Center,Alcove_12007,NY
4 Corben Court,Albany_12203,NY
47 Manufacturers Center,Albany_12203,NY
2 Crowley Road,Latham_12128,NY
99159 Farwell Parkway,Knox_12107,NY
06663 Claremont Alley,Alcove_12007,NY
244 Clarendon Avenue,Siena_12211,NY
68 Erie Drive,Albany_12227,NY
27 American Center,Roessleville_12205,NY
698 Badeau Parkway,Latham_12128,NY
698 Briar Crest Hill,Slingerlands_12159,NY
1356 Hazelcrest Trail,Preston Hollow_12469,NY
362 Basil Circle,Green Island_12183,NY
76994 Sullivan Drive,Clarksville_12041,NY
75259 Morningstar Parkway,Albany_12201,NY
64000 Judy Road,Albany_12203,NY
926 Old Shore Avenue,Guilderland Center_12085,NY
6546 Del Sol Plaza,Newtonville_12128,NY
63 1st Park,Newtonville_12128,NY
604 Dexter Way,Albany_12260,NY
74919 Di Loreto Lane,Albany_12206,NY
93 Westridge Lane,Albany_12212,NY
739 Buhler Street,Albany_12204,NY
8584 Graceland Crossing,Guilderland_12084,NY
298 Shopko Street,Delmar_12054,NY
79582 Monument Street,Preston Hollow_12469,NY
58573 Hauk Road,Colonie_12205,NY
45 Cordelia Avenue,Preston Hollow_12469,NY
7 Daystar Street,Albany_12206,NY
12536 Tennyson Circle,Mckownville_12203,NY
5487 Eastwood Way,Delmar_12054,NY
5 Superior Center,Albany_12202,NY
463 Golf Circle,Medusa_12120,NY
772 Golf View Place,Guilderland_12084,NY
48 Vidon Park,Albany_12210,NY
3020 Nelson Trail,Voorheesville_12186,NY
247 Northwestern Drive,Roessleville_12205,NY
2350 Service Pass,Albany_12223,NY
74 Doe Crossing Drive,Glenmont_12077,NY
72850 Goodland Terrace,East Berne_12059,NY
3 7th Circle,Albany_12220,NY
07193 Shelley Crossing,Albany_12220,NY
310 Gerald Avenue,Delmar_12054,NY
82 Fallview Crossing,Albany_12210,NY
47 Vermont Place,Glenmont_12077,NY
17217 Cherokee Lane,Mckownville_12203,NY
45202 Loeprich Court,Dormansville_12055,NY
2713 Anzinger Parkway,Menands_12204,NY
41059 Southridge Avenue,Albany_12206,NY
12 Nevada Avenue,Albany_12206,NY
16 Killdeer Place,Altamont_12009,NY
847 Norway Maple Trail,Albany_12260,NY
789 Jenifer Plaza,Green Island_12183,NY
3 Talisman Lane,Albany_12204,NY
5372 Nevada Crossing,Ravena_12143,NY
3 Upham Drive,East Berne_12059,NY
90 Jenna Avenue,Albany_12209,NY
071 Spenser Way,Loudonville_12211,NY
1985 Pawling Court,Altamont_12009,NY
0 Dunning Alley,Berne_12023,NY
81253 Novick Place,East Berne_12059,NY
7 Goodland Avenue,Troy_12183,NY
43 Sunfield Point,Latham_12110,NY
1 Maple Parkway,Delmar_12054,NY
724 Anthes Avenue,Newtonville_12128,NY
464 Muir Way,Albany_12208,NY
822 Barnett Terrace,Roessleville_12205,NY
06536 Toban Way,Guilderland Center_12085,NY
3098 Packers Crossing,Albany_12201,NY
5794 Golf Center,Cohoes_12047,NY
0 Hudson Hill,Troy_12183,NY
862 Sundown Pass,Albany_12201,NY
41 Stoughton Center,Slingerlands_12159,NY
8475 Moulton Plaza,Albany_12212,NY
690 Bluestem Pass,Alcove_12007,NY
869 Springs Street,Latham_12110,NY
685 Mockingbird Court,Albany_12220,NY
33475 Redwing Crossing,Berne_12023,NY
501 Elgar Parkway,Albany_12207,NY
61228 Stoughton Avenue,Albany_12210,NY
5924 Service Circle,Albany_12220,NY
1122 Service Center,Newtonville_12128,NY
2 Bunting Plaza,Colonie_12205,NY
4511 Meadow Valley Junction,Albany_12209,NY
2 Saint Paul Center,Albany_12203,NY
1463 Maple Wood Hill,Glenmont_12077,NY
40747 Schlimgen Point,Rensselaerville_12147,NY
99 Golden Leaf Point,Albany_12212,NY
977 Summit Avenue,Latham_12110,NY
40 Everett Alley,Slingerlands_12159,NY
769 Graedel Hill,Albany_12260,NY
391 Brickson Park Circle,Delmar_12054,NY
944 5th Pass,Newtonville_12128,NY
29 Del Sol Terrace,Selkirk_12158,NY
2 Elka Drive,Slingerlands_12159,NY
64275 Stang Avenue,Dormansville_12055,NY
9 Lake View Parkway,Glenmont_12077,NY
